properties{
  x = 0,
  y = 0,
  width = 1200,
  height = 1200,
  min_layer = 0,
  max_layer = 2,
  tileset = "indoors_stone",
}

tile{
  layer = 0,
  x = 0,
  y = 368,
  width = 112,
  height = 112,
  pattern = "shallow_water",
  tileset = "indoors_cabin",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 624,
  height = 224,
  pattern = "ground1.1",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 32,
  height = 32,
  pattern = "corner.in.4",
}

tile{
  layer = 0,
  x = 592,
  y = 16,
  width = 32,
  height = 32,
  pattern = "corner.in.1",
}

tile{
  layer = 0,
  x = 16,
  y = 192,
  width = 32,
  height = 32,
  pattern = "corner.in.3",
}

tile{
  layer = 0,
  x = 48,
  y = 16,
  width = 16,
  height = 32,
  pattern = "wall.up.1",
}

tile{
  layer = 0,
  x = 64,
  y = 16,
  width = 528,
  height = 32,
  pattern = "wall.up.1",
}

tile{
  layer = 0,
  x = 592,
  y = 48,
  width = 32,
  height = 176,
  pattern = "wall.right.1",
}

tile{
  layer = 0,
  x = 48,
  y = 192,
  width = 544,
  height = 32,
  pattern = "wall.down.1",
}

tile{
  layer = 0,
  x = 16,
  y = 48,
  width = 32,
  height = 144,
  pattern = "wall.left.2",
}

tile{
  layer = 0,
  x = 216,
  y = 32,
  width = 16,
  height = 16,
  pattern = "ground1.1",
}

tile{
  layer = 0,
  x = 88,
  y = 32,
  width = 16,
  height = 16,
  pattern = "ground1.1",
}

tile{
  layer = 0,
  x = 80,
  y = 16,
  width = 8,
  height = 32,
  pattern = "door.up.left_side",
}

tile{
  layer = 0,
  x = 88,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1",
}

tile{
  layer = 0,
  x = 88,
  y = 16,
  width = 16,
  height = 16,
  pattern = "door.up.top_low",
}

tile{
  layer = 0,
  x = 104,
  y = 16,
  width = 8,
  height = 32,
  pattern = "door.up.right_side",
}

tile{
  layer = 0,
  x = 208,
  y = 16,
  width = 8,
  height = 32,
  pattern = "door.up.left_side",
}

tile{
  layer = 0,
  x = 216,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1",
}

tile{
  layer = 0,
  x = 216,
  y = 16,
  width = 16,
  height = 16,
  pattern = "door.up.top_low",
}

tile{
  layer = 0,
  x = 232,
  y = 16,
  width = 8,
  height = 32,
  pattern = "door.up.right_side",
}

tile{
  layer = 0,
  x = 192,
  y = 48,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 240,
  y = 48,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 72,
  y = 48,
  width = 8,
  height = 8,
  pattern = "148",
}

tile{
  layer = 0,
  x = 48,
  y = 56,
  width = 32,
  height = 80,
  pattern = "ground1.3",
}

tile{
  layer = 0,
  x = 136,
  y = 48,
  width = 48,
  height = 32,
  pattern = "ground1.3",
}

tile{
  layer = 0,
  x = 176,
  y = 144,
  width = 96,
  height = 48,
  pattern = "ground1.3",
}

tile{
  layer = 0,
  x = 48,
  y = 144,
  width = 64,
  height = 48,
  pattern = "ground1.3",
}

tile{
  layer = 0,
  x = 240,
  y = 64,
  width = 32,
  height = 64,
  pattern = "ground1.3",
}

tile{
  layer = 0,
  x = 48,
  y = 56,
  width = 32,
  height = 96,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 56,
  y = 144,
  width = 64,
  height = 48,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 176,
  y = 144,
  width = 96,
  height = 48,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 128,
  y = 48,
  width = 64,
  height = 32,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 240,
  y = 64,
  width = 32,
  height = 64,
  pattern = "brick_floor",
}

tile{
  layer = 0,
  x = 80,
  y = 56,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 80,
  y = 72,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 80,
  y = 88,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 80,
  y = 104,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 80,
  y = 120,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 80,
  y = 136,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 120,
  y = 144,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 120,
  y = 160,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 120,
  y = 176,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 192,
  y = 64,
  width = 8,
  height = 8,
  pattern = "brick_floor_hr",
}

tile{
  layer = 0,
  x = 120,
  y = 64,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 48,
  y = 160,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 48,
  y = 176,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 168,
  y = 144,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 168,
  y = 160,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 168,
  y = 176,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 232,
  y = 80,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 232,
  y = 64,
  width = 8,
  height = 8,
  pattern = "brick_floor_hl",
}

tile{
  layer = 0,
  x = 80,
  y = 112,
  width = 16,
  height = 8,
  pattern = "brick_floor_single",
}

tile{
  layer = 0,
  x = 80,
  y = 128,
  width = 16,
  height = 8,
  pattern = "brick_floor_single",
}

tile{
  layer = 0,
  x = 88,
  y = 136,
  width = 16,
  height = 8,
